sentiment,content
0.0,whopee tgif fun job
1.0,buenos dias mundo de twitter eating bfast watching quotsex firequot video b go work
0.0,laylanatalie nowhere babe ice come jobs morning sigh
0.0,bed bed bed samuelasanders never answer texts anymore thought day sent one never heard back sad day
1.0,boy graduated proud
1.0,solangeknowles happy mothers day hope youll great day today
1.0,wspnews happy monday well great festival weekend lots soap makeand order put
0.0,itxiitx credits unfortunately
1.0,hi friends ummm thanks follow enjoy ride make many trips u u gotta go get
1.0,criscokidd picture made cry lol httpwwwtwitpiccomw
1.0,dynamomagician dude awesome
1.0,goooodnight everyone happy mothers day mothers
1.0,happy mothers day mummy love xo
0.0,attempting count days till return canadatheres alot
1.0,saw star trek amazing seriously good entire cast excellent spock kirk especially want see
1.0,tommcfly aww love
1.0,dopenhagen kl drink
0.0,greggrunberg showin love ya im really gonna miss greg beemans directing next season yalls commentaries r funny
1.0,chris id love havent takers yet
1.0,cant wait watch tonight show evening last one jay
1.0,toxicsociopath awww well know youll back visiting xd hang constantly another heartbreaking goodbye
1.0,going watch tv crazy night work tomorrow ill live somehow least means finish early
0.0,ashantigirl hellooo gosh miss seeing around thought last night amarula
1.0,livefrombrazil dont ticket boyfriend isnt might rain im budgetboo lt coldplay tho
1.0,nsharm thank reading ohlala
0.0,crizzoid cant stand summer fever weather gets really humid lol
1.0,bigeyedfishie amazing best time hope good weekend
0.0,still feel like craaaap like everyone earth needs know lol fun birdies
1.0,claudiatan yes fb ah miss
1.0,ktvl gave following kimsherrell seems really nice clutters hell feed got annoying
1.0,live long prosper lol star trek best
0.0,job sucks
1.0,special happy mothers day mommies
1.0,love babe much really means lot
0.0,people txting sorry phone dead cant resurrect hopefully verizon replace ill back tonight
1.0,wirbelwind love
0.0,emozaboo ok hurts abit thought good job rude people could understand x
0.0,early wanna go back sleeep
1.0,happpy mothers day
1.0,kevinriley heh thanks adorable plug cough info wwwsamstephenscom cough cough
1.0,feeling special lookinghim first guy give flowers
1.0,verabradley love cargo sling purse daisy daisy wish would gotten another one different color
0.0,working fridaaaayyyyy
0.0,hates sleep alone
1.0,trishajmg congrats
0.0,abbyluvsaj nice wish twitter would tile mine
0.0,food house sugar ants
1.0,mollieandme hello sooo awesome dont ever stop haha make fall chair laughing x
0.0,gotta go im going circus real circus britneys tour sadly
1.0,merlehenge lost cost total plus nutella like peanut butter mixed chocolatey goodness yumm
0.0,wtf little year old wanna thugs ugh cant everyone friends cliques like back old days
1.0,got best dressed
1.0,spinachpuffs yeeeeah intro seen empire top computer games httpwwwempireonlinecom
1.0,jonathanrknight jorddanknight happy mothers day mum
0.0,johnhensel hate u wait one week see cuz puerto rico still coming soon
1.0,saramcdonald soooo jelous right
1.0,love every little thing
0.0,httptwitpiccomrw miss puppy
0.0,kaelahbee aw kaelah feel bad sounds serious please get better soon admire still working hard stuff
1.0,wethetravis hope happens tomorrow ill providing dad gets better take
0.0,got home downtown dead plus im kinda weather gotta get work tomorrow
1.0,smokeyroxsox thanks heaps lovely compliment hopefully uoure anything important laughing like surgery
0.0,damn sunburn hurting jack whitehall mmmmm
1.0,lobbying twitter yuk gettin rid groupies
0.0,kesoleil oh man yogg today worse last week
1.0,watched kunguma poovum konjuma puravum liked much excellent cinematography
0.0,feeling rather peckishno dinner least hours wah
1.0,alitaluna hey workaholic p loljus wanted say hiiiii always tell ash invite u says ur always working lol
1.0,cassetetapes shareeee
1.0,happy moms day
1.0,received personal email perez hilton
1.0,also twitter follow us know latest
1.0,strandell several days ago great though
1.0,chaosd love baby
1.0,mattcampagna know updates really amusing prop auctionhow much baseship bed go
1.0,kidcatastrophe cool hear guys cant believe cherry hill weeks ago missed come back
0.0,thelastdoctor creepy first really grow like cried like baby tosh died
1.0,goood dayy beeen shopping didnt get wanted though best friend comeeee homeeee xd ily shannii x
0.0,uploaded new blog painful story year old man cried wanted die sad
1.0,gushplush congratulations check one list
0.0,painful sound world crying someone love whats worse cant even hold say im sorry
1.0,talking babe hes amazing
0.0,kiwilucy ahhh know wins entire thing try avoid things never works
1.0,fifth runner keg kirsten devonshire hannah darian fiona amp phillipa
1.0,realhughjackman wolverine awesome love great actor
0.0,davidmihm please tweetmemes
1.0,reds win great end great day
0.0,apparently im getting drives school morning anymore well dad left school morning watching twilight
0.0,lost phone
1.0,nice dayand working
1.0,happy mothers may mak love always xoxo
1.0,tallivansunder easy happy mothers day great mom
1.0,matthewwest one day hubs take one theres actually missions cruise want go music
1.0,brandihoov comingwont til around cant stay though
1.0,lilcdawg run cpt
0.0,qdakid q dont get love anymore
0.0,har vondt ryggen back hurts
0.0,tanyaahedo know drizzling way work hope warms weekend
0.0,eujean yeah
1.0,catephoenix im thinking deserve award big shiny one
1.0,waiting el amp listening little mjb quotjust finequot perfect song start week
1.0,lifeofadq proud
0.0,didnt get paid week roll tuesday
1.0,teacherpaddy hey padsterits dirt track thx info got miles
0.0,birthdaytwin thats depressing
0.0,thejiggerjames party tonight jig
1.0,happy mothers day moms
1.0,zaneology correction quotfacetiousquot quotsarcasticquot apologies oh happy mothers day
0.0,workin still lol wanted go spring game
0.0,drove mazda rx today boy car fun sadly though dont find car much fun
1.0,mzjennx uhh congrats two years anniversary
0.0,hate young
1.0,happy mothers day moms
0.0,also anyone else hayfevery today ive awake mins sufferin already
0.0,slept woke iced coffee lazed amp went late lunch bf sweet little laidback saturday
1.0,little happy wine jeje ok itsm free time cares jaja love day
0.0,ncremins thats really fair mean leave like dont even give us party coming back
0.0,home dont feel like going work tomorrow
1.0,nathandevonte looooooooooooool thanks
1.0,cathyah love itthats going one new fave quotes
1.0,glorious week best holiday ever think dont want go home morning
1.0,rouxified help
1.0,got alot runnin around today get job app completed file glad got job
1.0,ill catch last second
1.0,dont feel pressure right happy mothers day people
1.0,yay made first sale redbubble makes happy httpbitlygurq
0.0,sleep im thinking old friend want hes married damn amp wants scandalous
1.0,home tonight much fun goodnight twitterbugs
0.0,gimboland sorry change plans revision monday exam park one friends
0.0,lmhustlelife shit none yea last weekend crazy think partied hard thats im sic
1.0,michellephant nice didnt stay long got hotel room
1.0,dear daniel good news nintendo want potential lotchecktester hoffentlich wirds mit der stelle
1.0,date vaahedh wellatleast last one
0.0,miguellf want ot protect moleskine notebooks worldwide
1.0,going get strawberries champagne tonight
1.0,maliamorgan thanks following
1.0,junelover email em email gave u thanx awesome person
1.0,oohlalisa oh yes quite nice photoshop liep zojuist vast start painting risngs glove
1.0,aphrosie would still involve standing lol windows high guess im gonna go
1.0,deversum good morning hazel caffeineshot
1.0,happy mothers day x amp go dockers
1.0,morganmartinez dream hanging friends good woke werent
0.0,tojoha sucks delete
1.0,areynoso malicamusic momtoam happy mothers day love guys
1.0,woke feeling real good cause krispy kreme want doughnuts
1.0,suc one tampa ive excited hunt im far cities
1.0,janice know lol ill grin bear
1.0,wp cheers
1.0,spending quality time family god knows need right
1.0,missshell eeeeep jealous im work um u receive viva broadcast online plz
1.0,greggrunberg wonderful talking alarm call iphone bed side alarm call imagine wake messages lol
1.0,dgottesman happy birthday
1.0,realbillbailey cool show last night fits
1.0,sunburned face amp legs fixing arms tooo
1.0,sherrieshepherd hey sherri thanx da messages wondering u could follow plzzzz
1.0,johnreppion awww ill let youd better next th xd
0.0,xbellamariex hello bella r going delete account
0.0,love summer oddly dont want school year end
1.0,yay playing scattegories random joel may amp sherman
0.0,take math quizon fridaybooo
1.0,deepaprabhu thanks thanks
1.0,happy mothers day asap everyday
1.0,jlamshed offer like
1.0,love fact bank holiday monday stay bed
1.0,bugjemm long hope x
1.0,brings sooo much joy show great song httpblipfmzoq httpffimll
1.0,jenfraiz loves jeff lynne enjoy sitar work kinda weird spose
1.0,linehara youuuure aaass aaass loooool
1.0,wishing happy mothers day wonderful mothers
1.0,sozah morning sunshine
0.0,fuck oh god internal clock really fucked nooooo
1.0,ssnape yes though perhaps wasnt thinking like vague seems popper term
0.0,lifeasiceyit yessum well see year goes maybe head back oct rates go wanted go bday
1.0,feelin nice bottle bacardi
0.0,get sucked true life steveo documentary intense love shit nice see people get lives back
1.0,therage comes atl show jljf swear fun theyre much fun
0.0,damn miss bf
1.0,ohemmy lol hi emmy latin would help study aptitude tests get grad school thats wanna take
1.0,solangeknowles im going show amsterdam cant wait
1.0,rachelxvacancy hi th fallower
1.0,sarahfloss went john grisham instead pleased amp never suspected thing lol hope tomorrow better day
1.0,thetahealermaya ure welcomethank sharing excellent content
0.0,ice cream crazy mocha ss means espresso milkshake
1.0,ceramicheart heart sings
0.0,saw dead bird way workwhat kind day start poor little bird
0.0,ohmahlanta esther want deal
0.0,fridayyyyy im working
0.0,cosmicgirlie car happy big big dent boot hoping theyre going write crossing fingers waiting
0.0,totalgunner nurofen marijuana usually im lacking latter currently
1.0,trying get drunk alexandres love place awesome cheap drinks awesome people
0.0,work finish pm booooo
1.0,fab wedding yesterday feet still sore dancing must good sign v glad wake bed morning
1.0,watching quotsay anythingquot great movies starting point love john cusack
1.0,murraymelb pleasure murray
1.0,johncmayer widewale courduroyll get ya everytime
1.0,downloads quickpwn b cydia thanks playing
1.0,subway im going get subway love ate often new zealand
1.0,andyclemmensen seen game website awesomness go msn
1.0,terras def anyone leaves room second follow hes really great dog otherwise far
0.0,prettygrlannie cant im goin outta twn night sorrrryyy
1.0,watchin family guy
1.0,saw lil girl big eyes hair like dora explorer cute
1.0,good movie
0.0,wanna see mama hasnt called back yet mamamama
1.0,wossy httptwitpiccommer like mr piggls mean pickles
0.0,figures starts raining freed work
1.0,workhillcats game cent hot dogs haha
0.0,httptwitpiccomwb gotta show monday hopefully head better
1.0,visiting friendster facebook
0.0,natbubba yeah totally unfair flame everywhere
1.0,supposeddd hang al mommy wont let dooo blah hahaha
1.0,yo yo yo like ice cream
1.0,pics uploaded baby pics cats missy adult pretty little kitty batty kitten heaven
1.0,rootify youve ever seen way atduskgreg uses browser probably like copies running httpbitlydoeej
1.0,outside hour sun bloody hot tan wait monday spend around hours outside
1.0,got tattoo fixed today didnt hurt much thank god cant wait get next one
1.0,morrrning last day random awesome weekend gonna round dbar style good timezzz
1.0,taylorswift love paramore welcome back
1.0,coraline scary yesterday didnt puke luckily ahaa week amp day till im baby
